 ######################################################################
 #Data for Case=          18
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
 # 9.99999975E-05   10001     10000  3.75000000E+00  3.88851095E+00  2.43352343E+00  4.05441345E-02  1.34744846E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/U_AVG	
  5.20420251E-01  7.14695238E-01
  5.20545278E-01  7.14682065E-01
  5.20670292E-01  7.14668890E-01
  5.20795293E-01  7.14655713E-01
  5.20920282E-01  7.14642533E-01
  5.21045258E-01  7.14629352E-01
  5.21170222E-01  7.14616169E-01
  5.21295174E-01  7.14602983E-01
  5.21420113E-01  7.14589795E-01
  5.21545039E-01  7.14576605E-01
  5.21669953E-01  7.14563413E-01
  5.21794855E-01  7.14550219E-01
  5.21919744E-01  7.14537023E-01
  5.22044620E-01  7.14523824E-01
  5.22169484E-01  7.14510624E-01
  5.22294336E-01  7.14497421E-01
  5.22419175E-01  7.14484216E-01
  5.22544001E-01  7.14471009E-01
  5.22668815E-01  7.14457800E-01
  5.22793617E-01  7.14444589E-01
  5.22918406E-01  7.14431376E-01
  5.23043183E-01  7.14418161E-01
  5.23167947E-01  7.14404943E-01
  5.23292698E-01  7.14391724E-01
  5.23417438E-01  7.14378502E-01
  5.23542164E-01  7.14365278E-01
  5.23666879E-01  7.14352052E-01
  5.23791580E-01  7.14338824E-01
  5.23916270E-01  7.14325594E-01
  5.24040946E-01  7.14312362E-01
  5.24165611E-01  7.14299127E-01
  5.24290263E-01  7.14285891E-01
  5.24414902E-01  7.14272652E-01
  5.24539529E-01  7.14259411E-01
  5.24664144E-01  7.14246169E-01
  5.24788746E-01  7.14232924E-01
  5.24913335E-01  7.14219677E-01
  5.25037912E-01  7.14206427E-01
  5.25162477E-01  7.14193176E-01
  5.25287029E-01  7.14179923E-01
  5.25411569E-01  7.14166668E-01
  5.25536096E-01  7.14153410E-01
  5.25660611E-01  7.14140150E-01
  5.25785114E-01  7.14126889E-01
  5.25909604E-01  7.14113625E-01
  5.26034081E-01  7.14100359E-01
  5.26158546E-01  7.14087091E-01
  5.26282999E-01  7.14073821E-01
  5.26407439E-01  7.14060549E-01
  5.26531867E-01  7.14047275E-01
  5.26656282E-01  7.14033998E-01
  5.26780685E-01  7.14020720E-01
  5.26905075E-01  7.14007439E-01
  5.27029453E-01  7.13994157E-01
  5.27153819E-01  7.13980872E-01
  5.27278172E-01  7.13967585E-01
  5.27402513E-01  7.13954296E-01
  5.27526841E-01  7.13941005E-01
  5.27651157E-01  7.13927712E-01
  5.27775460E-01  7.13914417E-01
  5.27899751E-01  7.13901120E-01
  5.28024030E-01  7.13887821E-01
  5.28148296E-01  7.13874519E-01
  5.28272549E-01  7.13861216E-01
  5.28396791E-01  7.13847911E-01
  5.28521019E-01  7.13834603E-01
  5.28645236E-01  7.13821293E-01
  5.28769440E-01  7.13807982E-01
  5.28893631E-01  7.13794668E-01
  5.29017810E-01  7.13781352E-01
  5.29141977E-01  7.13768034E-01
  5.29266131E-01  7.13754714E-01
  5.29390273E-01  7.13741392E-01
  5.29514403E-01  7.13728068E-01
  5.29638520E-01  7.13714742E-01
  5.29762625E-01  7.13701413E-01
  5.29886717E-01  7.13688083E-01
  5.30010797E-01  7.13674751E-01
  5.30134864E-01  7.13661416E-01
  5.30258919E-01  7.13648080E-01
  5.30382962E-01  7.13634741E-01
  5.30506992E-01  7.13621400E-01
  5.30631010E-01  7.13608058E-01
  5.30755015E-01  7.13594713E-01
  5.30879008E-01  7.13581366E-01
  5.31002989E-01  7.13568017E-01
  5.31126957E-01  7.13554666E-01
  5.31250913E-01  7.13541313E-01
  5.31374856E-01  7.13527958E-01
  5.31498787E-01  7.13514601E-01
  5.31622706E-01  7.13501242E-01
  5.31746612E-01  7.13487881E-01
  5.31870506E-01  7.13474517E-01
  5.31994387E-01  7.13461152E-01
  5.32118256E-01  7.13447785E-01
  5.32242113E-01  7.13434415E-01
  5.32365957E-01  7.13421044E-01
  5.32489789E-01  7.13407670E-01
  5.32613609E-01  7.13394295E-01
  5.32737416E-01  7.13380917E-01
  5.32861211E-01  7.13367538E-01
  5.32984993E-01  7.13354156E-01
  5.33108763E-01  7.13340772E-01
  5.33232521E-01  7.13327386E-01
  5.33356266E-01  7.13313999E-01
  5.33479999E-01  7.13300609E-01
  5.33603719E-01  7.13287217E-01
  5.33727428E-01  7.13273823E-01
  5.33851123E-01  7.13260427E-01
  5.33974807E-01  7.13247029E-01
  5.34098478E-01  7.13233629E-01
  5.34222136E-01  7.13220227E-01
  5.34345783E-01  7.13206823E-01
  5.34469417E-01  7.13193417E-01
  5.34593038E-01  7.13180009E-01
  5.34716648E-01  7.13166598E-01
  5.34840244E-01  7.13153186E-01
  5.34963829E-01  7.13139772E-01
  5.35087401E-01  7.13126356E-01
  5.35210961E-01  7.13112937E-01
  5.35334508E-01  7.13099517E-01
  5.35458043E-01  7.13086095E-01
  5.35581566E-01  7.13072670E-01
  5.35705076E-01  7.13059244E-01
  5.35828574E-01  7.13045815E-01
  5.35952060E-01  7.13032385E-01
  5.36075533E-01  7.13018953E-01
  5.36198994E-01  7.13005518E-01
  5.36322443E-01  7.12992081E-01
  5.36445879E-01  7.12978643E-01
  5.36569303E-01  7.12965202E-01
  5.36692715E-01  7.12951760E-01
  5.36816114E-01  7.12938315E-01
  5.36939501E-01  7.12924869E-01
  5.37062876E-01  7.12911420E-01
  5.37186238E-01  7.12897969E-01
  5.37309588E-01  7.12884517E-01
  5.37432925E-01  7.12871062E-01
  5.37556251E-01  7.12857605E-01
  5.37679564E-01  7.12844147E-01
  5.37802864E-01  7.12830686E-01
  5.37926152E-01  7.12817223E-01
  5.38049428E-01  7.12803759E-01
  5.38172692E-01  7.12790292E-01
  5.38295943E-01  7.12776823E-01
  5.38419182E-01  7.12763352E-01
  5.38542409E-01  7.12749880E-01
  5.38665623E-01  7.12736405E-01
  5.38788825E-01  7.12722928E-01
  5.38912015E-01  7.12709449E-01
  5.39035192E-01  7.12695969E-01
  5.39158357E-01  7.12682486E-01
  5.39281510E-01  7.12669001E-01
  5.39404650E-01  7.12655514E-01
  5.39527778E-01  7.12642026E-01
  5.39650894E-01  7.12628535E-01
  5.39773997E-01  7.12615042E-01
  5.39897089E-01  7.12601547E-01
  5.40020167E-01  7.12588051E-01
  5.40143234E-01  7.12574552E-01
  5.40266288E-01  7.12561051E-01
  5.40389330E-01  7.12547548E-01
  5.40512360E-01  7.12534044E-01
  5.40635377E-01  7.12520537E-01
  5.40758382E-01  7.12507028E-01
  5.40881375E-01  7.12493517E-01
  5.41004355E-01  7.12480005E-01
  5.41127323E-01  7.12466490E-01
  5.41250279E-01  7.12452973E-01
  5.41373223E-01  7.12439455E-01
  5.41496154E-01  7.12425934E-01
  5.41619073E-01  7.12412411E-01
  5.41741979E-01  7.12398887E-01
  5.41864874E-01  7.12385360E-01
  5.41987756E-01  7.12371832E-01
  5.42110626E-01  7.12358301E-01
  5.42233483E-01  7.12344768E-01
  5.42356328E-01  7.12331234E-01
  5.42479161E-01  7.12317697E-01
  5.42601982E-01  7.12304159E-01
  5.42724790E-01  7.12290618E-01
  5.42847586E-01  7.12277076E-01
  5.42970370E-01  7.12263532E-01
  5.43093142E-01  7.12249985E-01
  5.43215901E-01  7.12236437E-01
  5.43338648E-01  7.12222886E-01
  5.43461383E-01  7.12209334E-01
  5.43584105E-01  7.12195780E-01
  5.43706815E-01  7.12182223E-01
  5.43829513E-01  7.12168665E-01
  5.43952199E-01  7.12155105E-01
  5.44074872E-01  7.12141543E-01
  5.44197533E-01  7.12127978E-01
  5.44320182E-01  7.12114412E-01
  5.44442819E-01  7.12100844E-01
  5.44565443E-01  7.12087274E-01
  5.44688055E-01  7.12073702E-01
  5.44810655E-01  7.12060128E-01
  5.44933242E-01  7.12046552E-01
  5.45055817E-01  7.12032974E-01
  5.45178380E-01  7.12019394E-01
  5.45300931E-01  7.12005812E-01
  5.45423470E-01  7.11992228E-01
  5.45545996E-01  7.11978642E-01
  5.45668510E-01  7.11965055E-01
  5.45791012E-01  7.11951465E-01
  5.45913501E-01  7.11937873E-01
  5.46035978E-01  7.11924280E-01
  5.46158443E-01  7.11910684E-01
  5.46280896E-01  7.11897086E-01
  5.46403337E-01  7.11883487E-01
  5.46525765E-01  7.11869885E-01
  5.46648181E-01  7.11856282E-01
  5.46770585E-01  7.11842676E-01
  5.46892976E-01  7.11829069E-01
  5.47015355E-01  7.11815460E-01
  5.47137722E-01  7.11801848E-01
  5.47260077E-01  7.11788235E-01
  5.47382420E-01  7.11774620E-01
  5.47504750E-01  7.11761003E-01
  5.47627068E-01  7.11747384E-01
  5.47749374E-01  7.11733763E-01
  5.47871668E-01  7.11720140E-01
  5.47993949E-01  7.11706515E-01
  5.48116218E-01  7.11692888E-01
  5.48238475E-01  7.11679259E-01
  5.48360720E-01  7.11665628E-01
  5.48482953E-01  7.11651995E-01
  5.48605173E-01  7.11638361E-01
  5.48727381E-01  7.11624724E-01
  5.48849577E-01  7.11611085E-01
  5.48971760E-01  7.11597445E-01
  5.49093932E-01  7.11583802E-01
  5.49216091E-01  7.11570158E-01
  5.49338238E-01  7.11556512E-01
  5.49460373E-01  7.11542863E-01
  5.49582495E-01  7.11529213E-01
  5.49704606E-01  7.11515561E-01
  5.49826704E-01  7.11501907E-01
  5.49948790E-01  7.11488251E-01
  5.50070864E-01  7.11474593E-01
  5.50192925E-01  7.11460933E-01
  5.50314974E-01  7.11447271E-01
  5.50437011E-01  7.11433607E-01
  5.50559036E-01  7.11419941E-01
  5.50681049E-01  7.11406273E-01
  5.50803050E-01  7.11392604E-01
  5.50925038E-01  7.11378932E-01
  5.51047014E-01  7.11365259E-01
  5.51168978E-01  7.11351583E-01
  5.51290930E-01  7.11337906E-01
  5.51412869E-01  7.11324226E-01
  5.51534796E-01  7.11310545E-01
  5.51656712E-01  7.11296862E-01
  5.51778615E-01  7.11283177E-01
  5.51900505E-01  7.11269490E-01
  5.52022384E-01  7.11255801E-01
  5.52144250E-01  7.11242110E-01
  5.52266104E-01  7.11228417E-01
  5.52387946E-01  7.11214722E-01
  5.52509776E-01  7.11201026E-01
  5.52631594E-01  7.11187327E-01
  5.52753399E-01  7.11173627E-01
  5.52875193E-01  7.11159924E-01
  5.52996974E-01  7.11146220E-01
  5.53118743E-01  7.11132513E-01
  5.53240499E-01  7.11118805E-01
  5.53362244E-01  7.11105095E-01
  5.53483976E-01  7.11091383E-01
  5.53605696E-01  7.11077669E-01
  5.53727405E-01  7.11063953E-01
  5.53849100E-01  7.11050235E-01
  5.53970784E-01  7.11036515E-01
  5.54092456E-01  7.11022793E-01
  5.54214115E-01  7.11009070E-01
  5.54335762E-01  7.10995344E-01
  5.54457397E-01  7.10981617E-01
  5.54579020E-01  7.10967887E-01
  5.54700631E-01  7.10954156E-01
  5.54822229E-01  7.10940423E-01
  5.54943816E-01  7.10926688E-01
  5.55065390E-01  7.10912951E-01
  5.55186952E-01  7.10899212E-01
  5.55308502E-01  7.10885471E-01
  5.55430040E-01  7.10871728E-01
  5.55551566E-01  7.10857983E-01
  5.55673079E-01  7.10844237E-01
  5.55794580E-01  7.10830488E-01
  5.55916069E-01  7.10816738E-01
  5.56037546E-01  7.10802985E-01
  5.56159011E-01  7.10789231E-01
  5.56280464E-01  7.10775475E-01
  5.56401905E-01  7.10761717E-01
  5.56523333E-01  7.10747957E-01
  5.56644749E-01  7.10734195E-01
  5.56766154E-01  7.10720431E-01
  5.56887546E-01  7.10706665E-01
  5.57008925E-01  7.10692897E-01
  5.57130293E-01  7.10679128E-01
  5.57251649E-01  7.10665356E-01
  5.57372992E-01  7.10651583E-01
  5.57494324E-01  7.10637808E-01
  5.57615643E-01  7.10624030E-01
  5.57736950E-01  7.10610251E-01
  5.57858245E-01  7.10596470E-01
  5.57979528E-01  7.10582687E-01
  5.58100798E-01  7.10568903E-01
  5.58222057E-01  7.10555116E-01
  5.58343303E-01  7.10541327E-01
  5.58464538E-01  7.10527537E-01
  5.58585760E-01  7.10513744E-01
  5.58706970E-01  7.10499950E-01
  5.58828168E-01  7.10486154E-01
  5.58949354E-01  7.10472355E-01
  5.59070527E-01  7.10458555E-01
  5.59191689E-01  7.10444753E-01
  5.59312838E-01  7.10430950E-01
  5.59433976E-01  7.10417144E-01
  5.59555101E-01  7.10403336E-01
  5.59676214E-01  7.10389527E-01
  5.59797315E-01  7.10375715E-01
  5.59918404E-01  7.10361902E-01
  5.60039481E-01  7.10348087E-01
  5.60160546E-01  7.10334269E-01
  5.60281598E-01  7.10320450E-01
  5.60402639E-01  7.10306629E-01
  5.60523667E-01  7.10292807E-01
  5.60644683E-01  7.10278982E-01
  5.60765688E-01  7.10265155E-01
  5.60886680E-01  7.10251327E-01
  5.61007660E-01  7.10237496E-01
  5.61128628E-01  7.10223664E-01
  5.61249583E-01  7.10209830E-01
  5.61370527E-01  7.10195994E-01
  5.61491459E-01  7.10182156E-01
  5.61612378E-01  7.10168316E-01
  5.61733286E-01  7.10154474E-01
  5.61854181E-01  7.10140630E-01
  5.61975064E-01  7.10126785E-01
  5.62095935E-01  7.10112937E-01
  5.62216794E-01  7.10099088E-01
  5.62337641E-01  7.10085237E-01
  5.62458476E-01  7.10071384E-01
  5.62579299E-01  7.10057529E-01
  5.62700110E-01  7.10043672E-01
  5.62820908E-01  7.10029813E-01
  5.62941695E-01  7.10015952E-01
  5.63062470E-01  7.10002090E-01
  5.63183232E-01  7.09988225E-01
  5.63303982E-01  7.09974359E-01
  5.63424721E-01  7.09960491E-01
  5.63545447E-01  7.09946620E-01
  5.63666161E-01  7.09932749E-01
  5.63786863E-01  7.09918875E-01
  5.63907553E-01  7.09904999E-01
  5.64028231E-01  7.09891121E-01
  5.64148897E-01  7.09877242E-01
  5.64269550E-01  7.09863360E-01
  5.64390192E-01  7.09849477E-01
  5.64510822E-01  7.09835592E-01
  5.64631439E-01  7.09821705E-01
  5.64752045E-01  7.09807816E-01
  5.64872638E-01  7.09793925E-01
  5.64993220E-01  7.09780032E-01
  5.65113789E-01  7.09766137E-01
  5.65234347E-01  7.09752241E-01
  5.65354892E-01  7.09738342E-01
  5.65475425E-01  7.09724442E-01
  5.65595946E-01  7.09710540E-01
  5.65716455E-01  7.09696636E-01
  5.65836952E-01  7.09682730E-01
  5.65957437E-01  7.09668822E-01
  5.66077910E-01  7.09654913E-01
  5.66198371E-01  7.09641001E-01
  5.66318820E-01  7.09627088E-01
  5.66439257E-01  7.09613172E-01
  5.66559681E-01  7.09599255E-01
  5.66680094E-01  7.09585336E-01
  5.66800495E-01  7.09571415E-01
  5.66920883E-01  7.09557492E-01
  5.67041260E-01  7.09543568E-01
  5.67161625E-01  7.09529641E-01
  5.67281977E-01  7.09515713E-01
  5.67402318E-01  7.09501782E-01
  5.67522646E-01  7.09487850E-01
  5.67642962E-01  7.09473916E-01
  5.67763267E-01  7.09459980E-01
  5.67883559E-01  7.09446042E-01
  5.68003840E-01  7.09432102E-01
  5.68124108E-01  7.09418161E-01
  5.68244364E-01  7.09404217E-01
  5.68364608E-01  7.09390272E-01
  5.68484841E-01  7.09376325E-01
  5.68605061E-01  7.09362375E-01
  5.68725269E-01  7.09348425E-01
  5.68845465E-01  7.09334472E-01
  5.68965649E-01  7.09320517E-01
  5.69085821E-01  7.09306560E-01
  5.69205982E-01  7.09292602E-01
  5.69326130E-01  7.09278641E-01
  5.69446266E-01  7.09264679E-01
  5.69566390E-01  7.09250715E-01
  5.69686502E-01  7.09236749E-01
  5.69806602E-01  7.09222781E-01
  5.69926690E-01  7.09208812E-01
  5.70046766E-01  7.09194840E-01
  5.70166830E-01  7.09180867E-01
  5.70286882E-01  7.09166891E-01
  5.70406922E-01  7.09152914E-01
  5.70526950E-01  7.09138935E-01
  5.70646966E-01  7.09124954E-01
  5.70766970E-01  7.09110971E-01
  5.70886962E-01  7.09096987E-01
  5.71006942E-01  7.09083000E-01
  5.71126910E-01  7.09069012E-01
  5.71246866E-01  7.09055021E-01
  5.71366810E-01  7.09041029E-01
  5.71486742E-01  7.09027035E-01
  5.71606662E-01  7.09013039E-01
  5.71726570E-01  7.08999041E-01
  5.71846466E-01  7.08985042E-01
  5.71966350E-01  7.08971040E-01
  5.72086222E-01  7.08957037E-01
  5.72206083E-01  7.08943031E-01
  5.72325931E-01  7.08929024E-01
  5.72445767E-01  7.08915015E-01
  5.72565591E-01  7.08901005E-01
  5.72685403E-01  7.08886992E-01
  5.72805203E-01  7.08872977E-01
  5.72924991E-01  7.08858961E-01
  5.73044768E-01  7.08844942E-01
  5.73164532E-01  7.08830922E-01
  5.73284284E-01  7.08816900E-01
  5.73404024E-01  7.08802876E-01
  5.73523753E-01  7.08788850E-01
  5.73643469E-01  7.08774823E-01
  5.73763173E-01  7.08760793E-01
  5.73882866E-01  7.08746762E-01
  5.74002546E-01  7.08732728E-01
  5.74122215E-01  7.08718693E-01
  5.74241871E-01  7.08704656E-01
  5.74361516E-01  7.08690617E-01
  5.74481148E-01  7.08676576E-01
  5.74600769E-01  7.08662534E-01
  5.74720378E-01  7.08648489E-01
  5.74839974E-01  7.08634443E-01
  5.74959559E-01  7.08620395E-01
  5.75079132E-01  7.08606345E-01
  5.75198693E-01  7.08592293E-01
  5.75318241E-01  7.08578239E-01
  5.75437778E-01  7.08564183E-01
  5.75557303E-01  7.08550126E-01
  5.75676816E-01  7.08536066E-01
  5.75796317E-01  7.08522005E-01
  5.75915806E-01  7.08507942E-01
  5.76035284E-01  7.08493877E-01
  5.76154749E-01  7.08479810E-01
  5.76274202E-01  7.08465741E-01
  5.76393643E-01  7.08451670E-01
  5.76513073E-01  7.08437598E-01
  5.76632490E-01  7.08423524E-01
  5.76751896E-01  7.08409447E-01
  5.76871289E-01  7.08395369E-01
  5.76990671E-01  7.08381289E-01
  5.77110040E-01  7.08367207E-01
  5.77229398E-01  7.08353124E-01
  5.77348744E-01  7.08339038E-01
  5.77468078E-01  7.08324951E-01
  5.77587400E-01  7.08310862E-01
  5.77706710E-01  7.08296770E-01
  5.77826008E-01  7.08282677E-01
  5.77945294E-01  7.08268582E-01
  5.78064568E-01  7.08254486E-01
  5.78183830E-01  7.08240387E-01
  5.78303081E-01  7.08226287E-01
  5.78422319E-01  7.08212184E-01
  5.78541546E-01  7.08198080E-01
  5.78660760E-01  7.08183974E-01
  5.78779963E-01  7.08169866E-01
  5.78899154E-01  7.08155756E-01
  5.79018333E-01  7.08141645E-01
  5.79137500E-01  7.08127531E-01
  5.79256655E-01  7.08113416E-01
  5.79375798E-01  7.08099298E-01
  5.79494929E-01  7.08085179E-01
  5.79614048E-01  7.08071058E-01
  5.79733155E-01  7.08056935E-01
  5.79852251E-01  7.08042811E-01
  5.79971334E-01  7.08028684E-01
  5.80090406E-01  7.08014555E-01
  5.80209466E-01  7.08000425E-01
  5.80328513E-01  7.07986293E-01
  5.80447549E-01  7.07972159E-01
  5.80566573E-01  7.07958023E-01
  5.80685585E-01  7.07943885E-01
  5.80804586E-01  7.07929745E-01
  5.80923574E-01  7.07915604E-01
  5.81042550E-01  7.07901461E-01
  5.81161515E-01  7.07887315E-01
  5.81280467E-01  7.07873168E-01
  5.81399408E-01  7.07859019E-01
  5.81518337E-01  7.07844868E-01
  5.81637254E-01  7.07830716E-01
  5.81756159E-01  7.07816561E-01
  5.81875052E-01  7.07802404E-01
  5.81993933E-01  7.07788246E-01
  5.82112803E-01  7.07774086E-01
  5.82231660E-01  7.07759924E-01
  5.82350506E-01  7.07745760E-01
  5.82469339E-01  7.07731594E-01
  5.82588161E-01  7.07717426E-01
  5.82706971E-01  7.07703257E-01
  5.82825769E-01  7.07689085E-01
  5.82944555E-01  7.07674912E-01
  5.83063330E-01  7.07660737E-01
  5.83182092E-01  7.07646560E-01
  5.83300843E-01  7.07632381E-01
  5.83419581E-01  7.07618200E-01
  5.83538308E-01  7.07604018E-01
  5.83657023E-01  7.07589833E-01
  5.83775726E-01  7.07575647E-01
  5.83894417E-01  7.07561459E-01
  5.84013097E-01  7.07547269E-01
  5.84131764E-01  7.07533076E-01
  5.84250420E-01  7.07518883E-01
  5.84369064E-01  7.07504687E-01
  5.84487695E-01  7.07490489E-01
  5.84606315E-01  7.07476290E-01
  5.84724924E-01  7.07462089E-01
  5.84843520E-01  7.07447885E-01
  5.84962104E-01  7.07433680E-01
  5.85080677E-01  7.07419473E-01
  5.85199238E-01  7.07405265E-01
  5.85317786E-01  7.07391054E-01
  5.85436323E-01  7.07376841E-01
  5.85554849E-01  7.07362627E-01
  5.85673362E-01  7.07348411E-01
  5.85791863E-01  7.07334192E-01
  5.85910353E-01  7.07319972E-01
  5.86028831E-01  7.07305750E-01
  5.86147297E-01  7.07291527E-01
  5.86265751E-01  7.07277301E-01
  5.86384193E-01  7.07263074E-01
  5.86502623E-01  7.07248844E-01
  5.86621042E-01  7.07234613E-01
  5.86739448E-01  7.07220380E-01
  5.86857843E-01  7.07206145E-01
  5.86976226E-01  7.07191908E-01
  5.87094597E-01  7.07177669E-01
  5.87212957E-01  7.07163428E-01
  5.87331304E-01  7.07149186E-01
  5.87449640E-01  7.07134941E-01
  5.87567964E-01  7.07120695E-01
  5.87686276E-01  7.07106447E-01
  5.87804576E-01  7.07092197E-01
  5.87922864E-01  7.07077945E-01
  5.88041141E-01  7.07063691E-01
  5.88159405E-01  7.07049436E-01
  5.88277658E-01  7.07035178E-01
  5.88395899E-01  7.07020919E-01
  5.88514128E-01  7.07006657E-01
  5.88632346E-01  7.06992394E-01
  5.88750551E-01  7.06978129E-01
  5.88868745E-01  7.06963862E-01
  5.88986927E-01  7.06949593E-01
  5.89105097E-01  7.06935323E-01
  5.89223255E-01  7.06921050E-01
  5.89341402E-01  7.06906776E-01
  5.89459537E-01  7.06892499E-01
  5.89577659E-01  7.06878221E-01
  5.89695770E-01  7.06863941E-01
  5.89813870E-01  7.06849659E-01
  5.89931957E-01  7.06835375E-01
  5.90050033E-01  7.06821090E-01
  5.90168096E-01  7.06806802E-01
  5.90286148E-01  7.06792512E-01
  5.90404189E-01  7.06778221E-01
  5.90522217E-01  7.06763928E-01
  5.90640234E-01  7.06749633E-01
  5.90758238E-01  7.06735336E-01
  5.90876231E-01  7.06721037E-01
  5.90994213E-01  7.06706736E-01
  5.91112182E-01  7.06692433E-01
  5.91230139E-01  7.06678129E-01
  5.91348085E-01  7.06663822E-01
  5.91466019E-01  7.06649514E-01
  5.91583941E-01  7.06635204E-01
  5.91701852E-01  7.06620892E-01
  5.91819751E-01  7.06606578E-01
  5.91937637E-01  7.06592262E-01
  5.92055512E-01  7.06577944E-01
  5.92173376E-01  7.06563624E-01
  5.92291227E-01  7.06549303E-01
  5.92409067E-01  7.06534979E-01
  5.92526895E-01  7.06520654E-01
  5.92644711E-01  7.06506327E-01
  5.92762515E-01  7.06491998E-01
  5.92880308E-01  7.06477667E-01
  5.92998089E-01  7.06463334E-01
  5.93115858E-01  7.06448999E-01
  5.93233615E-01  7.06434662E-01
  5.93351360E-01  7.06420324E-01
  5.93469094E-01  7.06405983E-01
  5.93586816E-01  7.06391641E-01
  5.93704526E-01  7.06377297E-01
  5.93822224E-01  7.06362951E-01
  5.93939911E-01  7.06348603E-01
  5.94057586E-01  7.06334253E-01
  5.94175249E-01  7.06319901E-01
  5.94292900E-01  7.06305547E-01
  5.94410540E-01  7.06291192E-01
  5.94528167E-01  7.06276834E-01
  5.94645783E-01  7.06262475E-01
  5.94763388E-01  7.06248113E-01
  5.94880980E-01  7.06233750E-01
  5.94998561E-01  7.06219385E-01
  5.95116130E-01  7.06205018E-01
  5.95233687E-01  7.06190649E-01
  5.95351233E-01  7.06176279E-01
  5.95468766E-01  7.06161906E-01
  5.95586288E-01  7.06147531E-01
  5.95703798E-01  7.06133155E-01
  5.95821297E-01  7.06118776E-01
  5.95938784E-01  7.06104396E-01
  5.96056258E-01  7.06090014E-01
  5.96173722E-01  7.06075630E-01
  5.96291173E-01  7.06061244E-01
  5.96408613E-01  7.06046856E-01
  5.96526041E-01  7.06032466E-01
  5.96643457E-01  7.06018074E-01
  5.96760862E-01  7.06003681E-01
  5.96878254E-01  7.05989285E-01
  5.96995635E-01  7.05974888E-01
  5.97113005E-01  7.05960489E-01
  5.97230362E-01  7.05946087E-01
  5.97347708E-01  7.05931684E-01
  5.97465042E-01  7.05917279E-01
  5.97582364E-01  7.05902872E-01
  5.97699675E-01  7.05888463E-01
  5.97816974E-01  7.05874053E-01
  5.97934261E-01  7.05859640E-01
  5.98051536E-01  7.05845225E-01
  5.98168800E-01  7.05830809E-01
  5.98286052E-01  7.05816390E-01
  5.98403292E-01  7.05801970E-01
  5.98520521E-01  7.05787548E-01
  5.98637737E-01  7.05773124E-01
  5.98754943E-01  7.05758698E-01
  5.98872136E-01  7.05744270E-01
  5.98989318E-01  7.05729840E-01
  5.99106487E-01  7.05715408E-01
  5.99223646E-01  7.05700974E-01
  5.99340792E-01  7.05686538E-01
  5.99457927E-01  7.05672101E-01
  5.99575050E-01  7.05657661E-01
  5.99692161E-01  7.05643220E-01
  5.99809261E-01  7.05628777E-01
  5.99926349E-01  7.05614331E-01
  6.00043425E-01  7.05599884E-01
  6.00160490E-01  7.05585435E-01
  6.00277542E-01  7.05570984E-01
  6.00394583E-01  7.05556531E-01
  6.00511613E-01  7.05542076E-01
  6.00628631E-01  7.05527619E-01
  6.00745637E-01  7.05513161E-01
  6.00862631E-01  7.05498700E-01
  6.00979613E-01  7.05484238E-01
  6.01096584E-01  7.05469773E-01
  6.01213544E-01  7.05455307E-01
  6.01330491E-01  7.05440838E-01
  6.01447427E-01  7.05426368E-01
  6.01564351E-01  7.05411896E-01
  6.01681263E-01  7.05397422E-01
  6.01798164E-01  7.05382946E-01
  6.01915053E-01  7.05368468E-01
  6.02031931E-01  7.05353988E-01
  6.02148796E-01  7.05339506E-01
  6.02265650E-01  7.05325022E-01
  6.02382492E-01  7.05310536E-01
  6.02499323E-01  7.05296049E-01
  6.02616142E-01  7.05281559E-01
  6.02732949E-01  7.05267067E-01
  6.02849745E-01  7.05252574E-01
  6.02966529E-01  7.05238079E-01
  6.03083301E-01  7.05223581E-01
  6.03200061E-01  7.05209082E-01
  6.03316810E-01  7.05194581E-01
  6.03433547E-01  7.05180078E-01
  6.03550273E-01  7.05165572E-01
  6.03666987E-01  7.05151065E-01
  6.03783689E-01  7.05136556E-01
  6.03900380E-01  7.05122045E-01
  6.04017058E-01  7.05107533E-01
  6.04133726E-01  7.05093018E-01
  6.04250381E-01  7.05078501E-01
  6.04367025E-01  7.05063982E-01
  6.04483657E-01  7.05049462E-01
  6.04600278E-01  7.05034939E-01
  6.04716886E-01  7.05020414E-01
  6.04833484E-01  7.05005888E-01
  6.04950069E-01  7.04991359E-01
  6.05066643E-01  7.04976829E-01
  6.05183205E-01  7.04962297E-01
  6.05299756E-01  7.04947762E-01
  6.05416295E-01  7.04933226E-01
  6.05532822E-01  7.04918688E-01
  6.05649337E-01  7.04904148E-01
  6.05765841E-01  7.04889606E-01
  6.05882334E-01  7.04875062E-01
  6.05998814E-01  7.04860516E-01
  6.06115283E-01  7.04845968E-01
  6.06231741E-01  7.04831418E-01
  6.06348186E-01  7.04816866E-01
  6.06464620E-01  7.04802312E-01
  6.06581043E-01  7.04787756E-01
  6.06697454E-01  7.04773198E-01
  6.06813853E-01  7.04758638E-01
  6.06930240E-01  7.04744077E-01
  6.07046616E-01  7.04729513E-01
  6.07162980E-01  7.04714947E-01
  6.07279333E-01  7.04700380E-01
  6.07395674E-01  7.04685810E-01
  6.07512003E-01  7.04671239E-01
  6.07628321E-01  7.04656665E-01
  6.07744627E-01  7.04642090E-01
  6.07860921E-01  7.04627512E-01
  6.07977204E-01  7.04612933E-01
  6.08093475E-01  7.04598351E-01
