 ######################################################################
 #Data for Case=           6
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05   10001     10000  8.59000015E+00  8.65456574E+00  7.22947412E+00  3.04514035E-01  4.06349381E-02
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  1.91165238E-02  4.52800859E-01
  1.91955141E-02  4.53334550E-01
  1.92745123E-02  4.53871196E-01
  1.93535185E-02  4.54398826E-01
  1.94325325E-02  4.54929357E-01
  1.95115544E-02  4.55451048E-01
  1.95905842E-02  4.55975589E-01
  1.96696219E-02  4.56491462E-01
  1.97486675E-02  4.57010137E-01
  1.98277210E-02  4.57520309E-01
  1.99067825E-02  4.58033234E-01
  1.99858518E-02  4.58537820E-01
  2.00649290E-02  4.59045112E-01
  2.01440142E-02  4.59544222E-01
  2.02231073E-02  4.60045992E-01
  2.03022082E-02  4.60539736E-01
  2.03813171E-02  4.61036093E-01
  2.04604339E-02  4.61524575E-01
  2.05395586E-02  4.62015626E-01
  2.06186912E-02  4.62498948E-01
  2.06978318E-02  4.62984797E-01
  2.07769802E-02  4.63463059E-01
  2.08561366E-02  4.63943806E-01
  2.09353008E-02  4.64417106E-01
  2.10144730E-02  4.64892848E-01
  2.10936531E-02  4.65361281E-01
  2.11728412E-02  4.65832115E-01
  2.12520371E-02  4.66295772E-01
  2.13312410E-02  4.66761791E-01
  2.14104528E-02  4.67220762E-01
  2.14896725E-02  4.67682056E-01
  2.15689001E-02  4.68136429E-01
  2.16481357E-02  4.68593087E-01
  2.17273792E-02  4.69042947E-01
  2.18066306E-02  4.69495056E-01
  2.18858899E-02  4.69940486E-01
  2.19651572E-02  4.70388129E-01
  2.20444323E-02  4.70829211E-01
  2.21237154E-02  4.71272470E-01
  2.22030065E-02  4.71709282E-01
  2.22823055E-02  4.72148237E-01
  2.23616124E-02  4.72580857E-01
  2.24409272E-02  4.73015586E-01
  2.25202500E-02  4.73444089E-01
  2.25995806E-02  4.73874668E-01
  2.26789193E-02  4.74299127E-01
  2.27582658E-02  4.74725630E-01
  2.28376203E-02  4.75146117E-01
  2.29169828E-02  4.75568616E-01
  2.29963531E-02  4.75985202E-01
  2.30757315E-02  4.76403768E-01
  2.31551177E-02  4.76816519E-01
  2.32345119E-02  4.77231221E-01
  2.33139140E-02  4.77640206E-01
  2.33933241E-02  4.78051111E-01
  2.34727421E-02  4.78456393E-01
  2.35521680E-02  4.78863567E-01
  2.36316019E-02  4.79265211E-01
  2.37110438E-02  4.79668718E-01
  2.37904936E-02  4.80066785E-01
  2.38699513E-02  4.80466688E-01
  2.39494170E-02  4.80861239E-01
  2.40288906E-02  4.81257598E-01
  2.41083721E-02  4.81648693E-01
  2.41878617E-02  4.82041569E-01
  2.42673591E-02  4.82429264E-01
  2.43468645E-02  4.82818715E-01
  2.44263779E-02  4.83203068E-01
  2.45058992E-02  4.83589151E-01
  2.45854285E-02  4.83970217E-01
  2.46649657E-02  4.84352987E-01
  2.47445109E-02  4.84730820E-01
  2.48240640E-02  4.85110332E-01
  2.49036251E-02  4.85484985E-01
  2.49831942E-02  4.85861292E-01
  2.50627712E-02  4.86232816E-01
  2.51423561E-02  4.86605971E-01
  2.52219490E-02  4.86974416E-01
  2.53015499E-02  4.87344470E-01
  2.53811588E-02  4.87709886E-01
  2.54607756E-02  4.88076888E-01
  2.55404003E-02  4.88439323E-01
  2.56200331E-02  4.88803321E-01
  2.56996737E-02  4.89162823E-01
  2.57793224E-02  4.89523866E-01
  2.58589790E-02  4.89880480E-01
  2.59386436E-02  4.90238614E-01
  2.60183162E-02  4.90592386E-01
  2.60979967E-02  4.90947657E-01
  2.61776852E-02  4.91298631E-01
  2.62573816E-02  4.91651083E-01
  2.63370861E-02  4.91999302E-01
  2.64167985E-02  4.92348979E-01
  2.64965188E-02  4.92694485E-01
  2.65762472E-02  4.93041430E-01
  2.66559835E-02  4.93384265E-01
  2.67357278E-02  4.93728519E-01
  2.68154800E-02  4.94068724E-01
  2.68952403E-02  4.94410329E-01
  2.69750085E-02  4.94747943E-01
  2.70547847E-02  4.95086938E-01
  2.71345689E-02  4.95422000E-01
  2.72143610E-02  4.95758425E-01
  2.72941611E-02  4.96090973E-01
  2.73739693E-02  4.96424866E-01
  2.74537853E-02  4.96754938E-01
  2.75336094E-02  4.97086337E-01
  2.76134415E-02  4.97413969E-01
  2.76932815E-02  4.97742911E-01
  2.77731295E-02  4.98068138E-01
  2.78529856E-02  4.98394659E-01
  2.79328495E-02  4.98717518E-01
  2.80127215E-02  4.99041653E-01
  2.80926015E-02  4.99362177E-01
  2.81724895E-02  4.99683961E-01
  2.82523854E-02  5.00002184E-01
  2.83322893E-02  5.00321650E-01
  2.84122013E-02  5.00637605E-01
  2.84921212E-02  5.00954789E-01
  2.85720491E-02  5.01268508E-01
  2.86519850E-02  5.01583440E-01
  2.87319289E-02  5.01894956E-01
  2.88118808E-02  5.02207668E-01
  2.88918407E-02  5.02517011E-01
  2.89718086E-02  5.02827536E-01
  2.90517845E-02  5.03134737E-01
  2.91317684E-02  5.03443105E-01
  2.92117602E-02  5.03748193E-01
  2.92917601E-02  5.04054435E-01
  2.93717680E-02  5.04357440E-01
  2.94517839E-02  5.04661584E-01
  2.95318078E-02  5.04962535E-01
  2.96118397E-02  5.05264611E-01
  2.96918795E-02  5.05563536E-01
  2.97719274E-02  5.05863572E-01
  2.98519833E-02  5.06160498E-01
  2.99320472E-02  5.06458522E-01
  3.00121192E-02  5.06753478E-01
  3.00921991E-02  5.07049517E-01
  3.01722870E-02  5.07342528E-01
  3.02523829E-02  5.07636610E-01
  3.03324869E-02  5.07927703E-01
  3.04125988E-02  5.08219854E-01
  3.04927188E-02  5.08509053E-01
  3.05728468E-02  5.08799299E-01
  3.06529828E-02  5.09086631E-01
  3.07331268E-02  5.09374997E-01
  3.08132788E-02  5.09660486E-01
  3.08934389E-02  5.09946996E-01
  3.09736069E-02  5.10230667E-01
  3.10537830E-02  5.10515347E-01
  3.11339671E-02  5.10797223E-01
  3.12141592E-02  5.11080096E-01
  3.12943593E-02  5.11360201E-01
  3.13745675E-02  5.11641291E-01
  3.14547837E-02  5.11919647E-01
  3.15350079E-02  5.12198978E-01
  3.16152401E-02  5.12475608E-01
  3.16954803E-02  5.12753202E-01
  3.17757286E-02  5.13028128E-01
  3.18559849E-02  5.13304007E-01
  3.19362492E-02  5.13577251E-01
  3.20165215E-02  5.13851438E-01
  3.20968019E-02  5.14123021E-01
  3.21770903E-02  5.14395536E-01
  3.22573867E-02  5.14665480E-01
  3.23376912E-02  5.14936345E-01
  3.24180037E-02  5.15204670E-01
  3.24983242E-02  5.15473906E-01
  3.25786527E-02  5.15740632E-01
  3.26589893E-02  5.16008259E-01
  3.27393340E-02  5.16273406E-01
  3.28196866E-02  5.16539444E-01
  3.29000473E-02  5.16803032E-01
  3.29804160E-02  5.17067501E-01
  3.30607928E-02  5.17329549E-01
  3.31411776E-02  5.17592468E-01
  3.32215704E-02  5.17852995E-01
  3.33019713E-02  5.18114384E-01
  3.33823802E-02  5.18373408E-01
  3.34627972E-02  5.18633285E-01
  3.35432222E-02  5.18890824E-01
  3.36236553E-02  5.19149207E-01
  3.37040964E-02  5.19405281E-01
  3.37845455E-02  5.19662189E-01
  3.38650027E-02  5.19916813E-01
  3.39454679E-02  5.20172263E-01
  3.40259412E-02  5.20425457E-01
  3.41064225E-02  5.20679466E-01
  3.41869119E-02  5.20931245E-01
  3.42674093E-02  5.21183832E-01
  3.43479148E-02  5.21434213E-01
  3.44284283E-02  5.21685394E-01
  3.45089499E-02  5.21934394E-01
  3.45894795E-02  5.22184186E-01
  3.46700172E-02  5.22431821E-01
  3.47505629E-02  5.22680239E-01
  3.48311167E-02  5.22926526E-01
  3.49116785E-02  5.23173587E-01
  3.49922484E-02  5.23418540E-01
  3.50728264E-02  5.23664260E-01
  3.51534124E-02  5.23907896E-01
  3.52340065E-02  5.24152290E-01
  3.53146086E-02  5.24394623E-01
  3.53952188E-02  5.24637707E-01
  3.54758371E-02  5.24878753E-01
  3.55564634E-02  5.25120541E-01
  3.56370978E-02  5.25360314E-01
  3.57177402E-02  5.25600822E-01
  3.57983907E-02  5.25839336E-01
  3.58790493E-02  5.26078579E-01
  3.59597159E-02  5.26315849E-01
  3.60403907E-02  5.26553839E-01
  3.61210734E-02  5.26789879E-01
  3.62017643E-02  5.27026633E-01
  3.62824632E-02  5.27261456E-01
  3.63631702E-02  5.27496986E-01
  3.64438852E-02  5.27730607E-01
  3.65246084E-02  5.27964927E-01
  3.66053396E-02  5.28197359E-01
  3.66860788E-02  5.28430483E-01
  3.67668262E-02  5.28661738E-01
  3.68475816E-02  5.28893679E-01
  3.69283451E-02  5.29123771E-01
  3.70091167E-02  5.29354542E-01
  3.70898963E-02  5.29583483E-01
  3.71706841E-02  5.29813097E-01
  3.72514799E-02  5.30040900E-01
  3.73322838E-02  5.30269369E-01
  3.74130958E-02  5.30496047E-01
  3.74939158E-02  5.30723385E-01
  3.75747440E-02  5.30948949E-01
  3.76555802E-02  5.31175166E-01
  3.77364245E-02  5.31399629E-01
  3.78172769E-02  5.31624739E-01
  3.78981373E-02  5.31848113E-01
  3.79790059E-02  5.32072127E-01
  3.80598826E-02  5.32294422E-01
  3.81407673E-02  5.32517353E-01
  3.82216601E-02  5.32738582E-01
  3.83025610E-02  5.32960439E-01
  3.83834700E-02  5.33180613E-01
  3.84643871E-02  5.33401410E-01
  3.85453123E-02  5.33620540E-01
  3.86262456E-02  5.33840286E-01
  3.87071870E-02  5.34058383E-01
  3.87881365E-02  5.34277091E-01
  3.88690940E-02  5.34494165E-01
  3.89500597E-02  5.34711845E-01
  3.90310334E-02  5.34927908E-01
  3.91120153E-02  5.35144571E-01
  3.91930053E-02  5.35359632E-01
  3.92740033E-02  5.35575289E-01
  3.93550095E-02  5.35789359E-01
  3.94360237E-02  5.36004019E-01
  3.95170461E-02  5.36217109E-01
  3.95980765E-02  5.36430783E-01
  3.96791151E-02  5.36642903E-01
  3.97601618E-02  5.36855601E-01
  3.98412165E-02  5.37066759E-01
  3.99222794E-02  5.37278492E-01
  4.00033504E-02  5.37488699E-01
  4.00844295E-02  5.37699475E-01
  4.01655167E-02  5.37908742E-01
  4.02466120E-02  5.38118572E-01
  4.03277154E-02  5.38326906E-01
  4.04088270E-02  5.38535799E-01
  4.04899466E-02  5.38743211E-01
  4.05710744E-02  5.38951177E-01
  4.06522102E-02  5.39157675E-01
  4.07333542E-02  5.39364723E-01
  4.08145063E-02  5.39570317E-01
  4.08956665E-02  5.39776456E-01
  4.09768349E-02  5.39981155E-01
  4.10580113E-02  5.40186393E-01
  4.11391959E-02  5.40390206E-01
  4.12203886E-02  5.40594553E-01
  4.13015894E-02  5.40797489E-01
  4.13827983E-02  5.41000953E-01
  4.14640153E-02  5.41203020E-01
  4.15452405E-02  5.41405611E-01
  4.16264738E-02  5.41606816E-01
  4.17077152E-02  5.41808542E-01
  4.17889647E-02  5.42008896E-01
  4.18702224E-02  5.42209765E-01
  4.19514882E-02  5.42409274E-01
  4.20327621E-02  5.42609295E-01
  4.21140442E-02  5.42807969E-01
  4.21953343E-02  5.43007149E-01
  4.22766326E-02  5.43204995E-01
  4.23579391E-02  5.43403343E-01
  4.24392536E-02  5.43600369E-01
  4.25205763E-02  5.43797893E-01
  4.26019072E-02  5.43994106E-01
  4.26832461E-02  5.44190815E-01
  4.27645932E-02  5.44386223E-01
  4.28459484E-02  5.44582123E-01
  4.29273118E-02  5.44776735E-01
  4.30086833E-02  5.44971834E-01
  4.30900630E-02  5.45165656E-01
  4.31714507E-02  5.45359962E-01
  4.32528467E-02  5.45553002E-01
  4.33342507E-02  5.45746522E-01
  4.34156629E-02  5.45938788E-01
  4.34970833E-02  5.46131529E-01
  4.35785117E-02  5.46323028E-01
  4.36599484E-02  5.46514997E-01
  4.37413931E-02  5.46705735E-01
  4.38228461E-02  5.46896941E-01
  4.39043071E-02  5.47086926E-01
  4.39857763E-02  5.47277374E-01
  4.40672537E-02  5.47466613E-01
  4.41487392E-02  5.47656311E-01
  4.42302328E-02  5.47844811E-01
  4.43117346E-02  5.48033766E-01
  4.43932446E-02  5.48221532E-01
  4.44747627E-02  5.48409751E-01
  4.45562890E-02  5.48596791E-01
  4.46378234E-02  5.48784280E-01
  4.47193659E-02  5.48970601E-01
  4.48009167E-02  5.49157367E-01
  4.48824755E-02  5.49342975E-01
  4.49640426E-02  5.49529025E-01
  4.50456177E-02  5.49713926E-01
  4.51272011E-02  5.49899265E-01
  4.52087926E-02  5.50083467E-01
  4.52903923E-02  5.50268102E-01
  4.53720001E-02  5.50451609E-01
  4.54536161E-02  5.50635548E-01
  4.55352402E-02  5.50818367E-01
  4.56168725E-02  5.51001614E-01
  4.56985130E-02  5.51183752E-01
  4.57801616E-02  5.51366314E-01
  4.58618184E-02  5.51547776E-01
  4.59434834E-02  5.51729659E-01
  4.60251565E-02  5.51910451E-01
  4.61068378E-02  5.52091661E-01
  4.61885273E-02  5.52271790E-01
  4.62702250E-02  5.52452333E-01
  4.63519308E-02  5.52631803E-01
  4.64336448E-02  5.52811685E-01
  4.65153669E-02  5.52990503E-01
  4.65970972E-02  5.53169730E-01
  4.66788357E-02  5.53347901E-01
  4.67605824E-02  5.53526478E-01
  4.68423373E-02  5.53704008E-01
  4.69241003E-02  5.53881941E-01
  4.70058715E-02  5.54058835E-01
  4.70876509E-02  5.54236129E-01
  4.71694384E-02  5.54412394E-01
  4.72512342E-02  5.54589055E-01
  4.73330381E-02  5.54764695E-01
  4.74148502E-02  5.54940729E-01
  4.74966705E-02  5.55115749E-01
  4.75784989E-02  5.55291160E-01
  4.76603356E-02  5.55465567E-01
  4.77421804E-02  5.55640361E-01
  4.78240334E-02  5.55814159E-01
  4.79058946E-02  5.55988341E-01
  4.79877640E-02  5.56161535E-01
  4.80696416E-02  5.56335111E-01
  4.81515274E-02  5.56507706E-01
  4.82334213E-02  5.56680681E-01
  4.83153234E-02  5.56852683E-01
  4.83972338E-02  5.57025061E-01
  4.84791523E-02  5.57196474E-01
  4.85610790E-02  5.57368261E-01
  4.86430139E-02  5.57539090E-01
  4.87249570E-02  5.57710290E-01
  4.88069083E-02  5.57880540E-01
  4.88888678E-02  5.58051159E-01
  4.89708355E-02  5.58220835E-01
  4.90528114E-02  5.58390877E-01
  4.91347955E-02  5.58559984E-01
  4.92167878E-02  5.58729454E-01
  4.92987882E-02  5.58897996E-01
  4.93807969E-02  5.59066899E-01
  4.94628138E-02  5.59234881E-01
  4.95448389E-02  5.59403221E-01
  4.96268722E-02  5.59570648E-01
  4.97089137E-02  5.59738430E-01
  4.97909634E-02  5.59905305E-01
  4.98730213E-02  5.60072534E-01
  4.99550874E-02  5.60238863E-01
  5.00371617E-02  5.60405543E-01
  5.01192442E-02  5.60571330E-01
  5.02013350E-02  5.60737465E-01
  5.02834339E-02  5.60902714E-01
  5.03655411E-02  5.61068309E-01
  5.04476564E-02  5.61233025E-01
  5.05297800E-02  5.61398084E-01
  5.06119118E-02  5.61562271E-01
  5.06940518E-02  5.61726799E-01
  5.07762000E-02  5.61890461E-01
  5.08583565E-02  5.62054461E-01
  5.09405211E-02  5.62217602E-01
  5.10226940E-02  5.62381080E-01
  5.11048751E-02  5.62543705E-01
  5.11870644E-02  5.62706663E-01
  5.12692619E-02  5.62868775E-01
  5.13514676E-02  5.63031219E-01
  5.14336816E-02  5.63192823E-01
  5.15159038E-02  5.63354756E-01
  5.15981342E-02  5.63515855E-01
  5.16803728E-02  5.63677282E-01
  5.17626196E-02  5.63837880E-01
  5.18448747E-02  5.63998804E-01
  5.19271380E-02  5.64158906E-01
  5.20094096E-02  5.64319331E-01
  5.20916893E-02  5.64478941E-01
  5.21739773E-02  5.64638871E-01
  5.22562735E-02  5.64797991E-01
  5.23385780E-02  5.64957431E-01
  5.24208907E-02  5.65116066E-01
  5.25032116E-02  5.65275018E-01
  5.25855407E-02  5.65433172E-01
  5.26678781E-02  5.65591640E-01
  5.27502237E-02  5.65749316E-01
  5.28325775E-02  5.65907305E-01
  5.29149396E-02  5.66064507E-01
  5.29973099E-02  5.66222020E-01
  5.30796885E-02  5.66378752E-01
  5.31620753E-02  5.66535793E-01
  5.32444703E-02  5.66692057E-01
  5.33268736E-02  5.66848629E-01
  5.34092851E-02  5.67004431E-01
  5.34917048E-02  5.67160537E-01
  5.35741328E-02  5.67315879E-01
  5.36565691E-02  5.67471524E-01
  5.37390136E-02  5.67626410E-01
  5.38214663E-02  5.67781596E-01
  5.39039273E-02  5.67936029E-01
  5.39863965E-02  5.68090761E-01
  5.40688740E-02  5.68244744E-01
  5.41513597E-02  5.68399025E-01
  5.42338536E-02  5.68552562E-01
  5.43163559E-02  5.68706395E-01
  5.43988663E-02  5.68859489E-01
  5.44813850E-02  5.69012878E-01
  5.45639120E-02  5.69165533E-01
  5.46464472E-02  5.69318480E-01
  5.47289907E-02  5.69470698E-01
  5.48115424E-02  5.69623207E-01
  5.48941024E-02  5.69774993E-01
  5.49766707E-02  5.69927067E-01
  5.50592472E-02  5.70078424E-01
  5.51418319E-02  5.70230066E-01
  5.52244249E-02  5.70380996E-01
  5.53070262E-02  5.70532210E-01
  5.53896358E-02  5.70682716E-01
  5.54722536E-02  5.70833505E-01
  5.55548796E-02  5.70983591E-01
  5.56375139E-02  5.71133958E-01
  5.57201565E-02  5.71283627E-01
  5.58028074E-02  5.71433575E-01
  5.58854665E-02  5.71582829E-01
  5.59681339E-02  5.71732361E-01
  5.60508095E-02  5.71881204E-01
  5.61334935E-02  5.72030323E-01
  5.62161856E-02  5.72178758E-01
  5.62988861E-02  5.72327467E-01
  5.63815948E-02  5.72475497E-01
  5.64643118E-02  5.72623799E-01
  5.65470371E-02  5.72771426E-01
  5.66297706E-02  5.72919324E-01
