 ######################################################################
 #Data for Case=          13
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05   10001     10000  1.28400002E+01  2.31831660E+01  2.11110825E+01  9.60041999E-01  5.47100862E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  3.24180037E-02  1.28597625E+00
  3.24983242E-02  1.28639040E+00
  3.25786527E-02  1.28680138E+00
  3.26589893E-02  1.28721337E+00
  3.27393340E-02  1.28762223E+00
  3.28196866E-02  1.28803208E+00
  3.29000473E-02  1.28843882E+00
  3.29804160E-02  1.28884655E+00
  3.30607928E-02  1.28925121E+00
  3.31411776E-02  1.28965685E+00
  3.32215704E-02  1.29005944E+00
  3.33019713E-02  1.29046300E+00
  3.33823802E-02  1.29086355E+00
  3.34627972E-02  1.29126505E+00
  3.35432222E-02  1.29166358E+00
  3.36236553E-02  1.29206305E+00
  3.37040964E-02  1.29245957E+00
  3.37845455E-02  1.29285703E+00
  3.38650027E-02  1.29325157E+00
  3.39454679E-02  1.29364703E+00
  3.40259412E-02  1.29403960E+00
  3.41064225E-02  1.29443310E+00
  3.41869119E-02  1.29482372E+00
  3.42674093E-02  1.29521526E+00
  3.43479148E-02  1.29560397E+00
  3.44284283E-02  1.29599357E+00
  3.45089499E-02  1.29638037E+00
  3.45894795E-02  1.29676805E+00
  3.46700172E-02  1.29715296E+00
  3.47505629E-02  1.29753875E+00
  3.48311167E-02  1.29792179E+00
  3.49116785E-02  1.29830570E+00
  3.49922484E-02  1.29868689E+00
  3.50728264E-02  1.29906894E+00
  3.51534124E-02  1.29944829E+00
  3.52340065E-02  1.29982849E+00
  3.53146086E-02  1.30020603E+00
  3.53952188E-02  1.30058441E+00
  3.54758371E-02  1.30096014E+00
  3.55564634E-02  1.30133672E+00
  3.56370978E-02  1.30171067E+00
  3.57177402E-02  1.30208545E+00
  3.57983907E-02  1.30245763E+00
  3.58790493E-02  1.30283064E+00
  3.59597159E-02  1.30320108E+00
  3.60403907E-02  1.30357233E+00
  3.61210734E-02  1.30394103E+00
  3.62017643E-02  1.30431054E+00
  3.62824632E-02  1.30467752E+00
  3.63631702E-02  1.30504530E+00
  3.64438852E-02  1.30541058E+00
  3.65246084E-02  1.30577666E+00
  3.66053396E-02  1.30614025E+00
  3.66860788E-02  1.30650463E+00
  3.67668262E-02  1.30686656E+00
  3.68475816E-02  1.30722926E+00
  3.69283451E-02  1.30758952E+00
  3.70091167E-02  1.30795056E+00
  3.70898963E-02  1.30830919E+00
  3.71706841E-02  1.30866858E+00
  3.72514799E-02  1.30902558E+00
  3.73322838E-02  1.30938334E+00
  3.74130958E-02  1.30973872E+00
  3.74939158E-02  1.31009486E+00
  3.75747440E-02  1.31044865E+00
  3.76555802E-02  1.31080318E+00
  3.77364245E-02  1.31115539E+00
  3.78172769E-02  1.31150833E+00
  3.78981373E-02  1.31185897E+00
  3.79790059E-02  1.31221034E+00
  3.80598826E-02  1.31255942E+00
  3.81407673E-02  1.31290922E+00
  3.82216601E-02  1.31325676E+00
  3.83025610E-02  1.31360502E+00
  3.83834700E-02  1.31395102E+00
  3.84643871E-02  1.31429775E+00
  3.85453123E-02  1.31464224E+00
  3.86262456E-02  1.31498744E+00
  3.87071870E-02  1.31533043E+00
  3.87881365E-02  1.31567412E+00
  3.88690940E-02  1.31601562E+00
  3.89500597E-02  1.31635781E+00
  3.90310334E-02  1.31669784E+00
  3.91120153E-02  1.31703855E+00
  3.91930053E-02  1.31737710E+00
  3.92740033E-02  1.31771634E+00
  3.93550095E-02  1.31805345E+00
  3.94360237E-02  1.31839123E+00
  3.95170461E-02  1.31872690E+00
  3.95980765E-02  1.31906323E+00
  3.96791151E-02  1.31939747E+00
  3.97601618E-02  1.31973238E+00
  3.98412165E-02  1.32006520E+00
  3.99222794E-02  1.32039868E+00
  4.00033504E-02  1.32073010E+00
  4.00844295E-02  1.32106217E+00
  4.01655167E-02  1.32139219E+00
  4.02466120E-02  1.32172286E+00
  4.03277154E-02  1.32205151E+00
  4.04088270E-02  1.32238079E+00
  4.04899466E-02  1.32270807E+00
  4.05710744E-02  1.32303598E+00
  4.06522102E-02  1.32336189E+00
  4.07333542E-02  1.32368844E+00
  4.08145063E-02  1.32401300E+00
  4.08956665E-02  1.32433820E+00
  4.09768349E-02  1.32466143E+00
  4.10580113E-02  1.32498528E+00
  4.11391959E-02  1.32530718E+00
  4.12203886E-02  1.32562970E+00
  4.13015894E-02  1.32595029E+00
  4.13827983E-02  1.32627149E+00
  4.14640153E-02  1.32659077E+00
  4.15452405E-02  1.32691066E+00
  4.16264738E-02  1.32722865E+00
  4.17077152E-02  1.32754724E+00
  4.17889647E-02  1.32786395E+00
  4.18702224E-02  1.32818125E+00
  4.19514882E-02  1.32849668E+00
  4.20327621E-02  1.32881270E+00
  4.21140442E-02  1.32912687E+00
  4.21953343E-02  1.32944162E+00
  4.22766326E-02  1.32975454E+00
  4.23579391E-02  1.33006803E+00
  4.24392536E-02  1.33037970E+00
  4.25205763E-02  1.33069194E+00
  4.26019072E-02  1.33100238E+00
  4.26832461E-02  1.33131338E+00
  4.27645932E-02  1.33162259E+00
  4.28459484E-02  1.33193237E+00
  4.29273118E-02  1.33224036E+00
  4.30086833E-02  1.33254892E+00
  4.30900630E-02  1.33285570E+00
  4.31714507E-02  1.33316305E+00
  4.32528467E-02  1.33346864E+00
  4.33342507E-02  1.33377478E+00
  4.34156629E-02  1.33407918E+00
  4.34970833E-02  1.33438414E+00
  4.35785117E-02  1.33468736E+00
  4.36599484E-02  1.33499113E+00
  4.37413931E-02  1.33529318E+00
  4.38228461E-02  1.33559577E+00
  4.39043071E-02  1.33589667E+00
  4.39857763E-02  1.33619810E+00
  4.40672537E-02  1.33649783E+00
  4.41487392E-02  1.33679811E+00
  4.42302328E-02  1.33709670E+00
  4.43117346E-02  1.33739583E+00
  4.43932446E-02  1.33769329E+00
  4.44747627E-02  1.33799127E+00
  4.45562890E-02  1.33828760E+00
  4.46378234E-02  1.33858446E+00
  4.47193659E-02  1.33887967E+00
  4.48009167E-02  1.33917541E+00
  4.48824755E-02  1.33946951E+00
  4.49640426E-02  1.33976413E+00
  4.50456177E-02  1.34005713E+00
  4.51272011E-02  1.34035064E+00
  4.52087926E-02  1.34064255E+00
  4.52903923E-02  1.34093496E+00
  4.53720001E-02  1.34122579E+00
  4.54536161E-02  1.34151711E+00
  4.55352402E-02  1.34180685E+00
  4.56168725E-02  1.34209710E+00
  4.56985130E-02  1.34238577E+00
  4.57801616E-02  1.34267494E+00
  4.58618184E-02  1.34296255E+00
  4.59434834E-02  1.34325065E+00
  4.60251565E-02  1.34353721E+00
  4.61068378E-02  1.34382425E+00
  4.61885273E-02  1.34410976E+00
  4.62702250E-02  1.34439575E+00
  4.63519308E-02  1.34468022E+00
  4.64336448E-02  1.34496517E+00
  4.65153669E-02  1.34524861E+00
  4.65970972E-02  1.34553252E+00
  4.66788357E-02  1.34581493E+00
  4.67605824E-02  1.34609782E+00
  4.68423373E-02  1.34637921E+00
  4.69241003E-02  1.34666107E+00
  4.70058715E-02  1.34694146E+00
  4.70876509E-02  1.34722230E+00
  4.71694384E-02  1.34750168E+00
  4.72512342E-02  1.34778153E+00
  4.73330381E-02  1.34805991E+00
  4.74148502E-02  1.34833875E+00
  4.74966705E-02  1.34861614E+00
  4.75784989E-02  1.34889399E+00
  4.76603356E-02  1.34917040E+00
  4.77421804E-02  1.34944727E+00
  4.78240334E-02  1.34972270E+00
  4.79058946E-02  1.34999858E+00
  4.79877640E-02  1.35027305E+00
  4.80696416E-02  1.35054796E+00
  4.81515274E-02  1.35082146E+00
  4.82334213E-02  1.35109541E+00
