 ######################################################################
 #Data for Case=           3
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05   10001     10000  1.28400002E+01  1.28556957E+01  8.00798634E+00  3.78823495E-01  2.13146064E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  2.80127215E-02  4.26706132E-01
  2.80926015E-02  4.26927587E-01
  2.81724895E-02  4.27149818E-01
  2.82523854E-02  4.27369601E-01
  2.83322893E-02  4.27590150E-01
  2.84122013E-02  4.27808285E-01
  2.84921212E-02  4.28027174E-01
  2.85720491E-02  4.28243685E-01
  2.86519850E-02  4.28460940E-01
  2.87319289E-02  4.28675849E-01
  2.88118808E-02  4.28891492E-01
  2.88918407E-02  4.29104822E-01
  2.89718086E-02  4.29318876E-01
  2.90517845E-02  4.29530650E-01
  2.91317684E-02  4.29743137E-01
  2.92117602E-02  4.29953376E-01
  2.92917601E-02  4.30164318E-01
  2.93717680E-02  4.30373044E-01
  2.94517839E-02  4.30582463E-01
  2.95318078E-02  4.30789696E-01
  2.96118397E-02  4.30997613E-01
  2.96918795E-02  4.31203373E-01
  2.97719274E-02  4.31409809E-01
  2.98519833E-02  4.31614117E-01
  2.99320472E-02  4.31819092E-01
  3.00121192E-02  4.32021968E-01
  3.00921991E-02  4.32225501E-01
  3.01722870E-02  4.32426963E-01
  3.02523829E-02  4.32629075E-01
  3.03324869E-02  4.32829143E-01
  3.04125988E-02  4.33029852E-01
  3.04927188E-02  4.33228545E-01
  3.05728468E-02  4.33427870E-01
  3.06529828E-02  4.33625206E-01
  3.07331268E-02  4.33823165E-01
  3.08132788E-02  4.34019161E-01
  3.08934389E-02  4.34215773E-01
  3.09736069E-02  4.34410448E-01
  3.10537830E-02  4.34605730E-01
  3.11339671E-02  4.34799100E-01
  3.12141592E-02  4.34993069E-01
  3.12943593E-02  4.35185152E-01
  3.13745675E-02  4.35377827E-01
  3.14547837E-02  4.35568638E-01
  3.15350079E-02  4.35760034E-01
  3.16152401E-02  4.35949591E-01
  3.16954803E-02  4.36139726E-01
  3.17757286E-02  4.36328044E-01
  3.18559849E-02  4.36516932E-01
  3.19362492E-02  4.36704028E-01
  3.20165215E-02  4.36891687E-01
  3.20968019E-02  4.37077575E-01
  3.21770903E-02  4.37264019E-01
  3.22573867E-02  4.37448715E-01
  3.23376912E-02  4.37633960E-01
  3.24180037E-02  4.37817480E-01
  3.24983242E-02  4.38001541E-01
  3.25786527E-02  4.38183897E-01
  3.26589893E-02  4.38366789E-01
  3.27393340E-02  4.38547997E-01
  3.28196866E-02  4.38729735E-01
  3.29000473E-02  4.38909809E-01
  3.29804160E-02  4.39090406E-01
  3.30607928E-02  4.39269360E-01
  3.31411776E-02  4.39448830E-01
  3.32215704E-02  4.39626679E-01
  3.33019713E-02  4.39805036E-01
  3.33823802E-02  4.39981791E-01
  3.34627972E-02  4.40159050E-01
  3.35432222E-02  4.40334725E-01
  3.36236553E-02  4.40510898E-01
  3.37040964E-02  4.40685506E-01
  3.37845455E-02  4.40860606E-01
  3.38650027E-02  4.41034160E-01
  3.39454679E-02  4.41208201E-01
  3.40259412E-02  4.41380713E-01
  3.41064225E-02  4.41553706E-01
  3.41869119E-02  4.41725190E-01
  3.42674093E-02  4.41897148E-01
  3.43479148E-02  4.42067615E-01
  3.44284283E-02  4.42238550E-01
  3.45089499E-02  4.42408011E-01
  3.45894795E-02  4.42577936E-01
  3.46700172E-02  4.42746404E-01
  3.47505629E-02  4.42915330E-01
  3.48311167E-02  4.43082816E-01
  3.49116785E-02  4.43250755E-01
  3.49922484E-02  4.43417270E-01
  3.50728264E-02  4.43584233E-01
  3.51534124E-02  4.43749789E-01
  3.52340065E-02  4.43915788E-01
  3.53146086E-02  4.44080395E-01
  3.53952188E-02  4.44245440E-01
  3.54758371E-02  4.44409110E-01
  3.55564634E-02  4.44573213E-01
  3.56370978E-02  4.44735955E-01
  3.57177402E-02  4.44899126E-01
  3.57983907E-02  4.45060952E-01
  3.58790493E-02  4.45223201E-01
  3.59597159E-02  4.45384121E-01
  3.60403907E-02  4.45545459E-01
  3.61210734E-02  4.45705482E-01
  3.62017643E-02  4.45865920E-01
  3.62824632E-02  4.46025057E-01
  3.63631702E-02  4.46184603E-01
  3.64438852E-02  4.46342864E-01
  3.65246084E-02  4.46501529E-01
  3.66053396E-02  4.46658923E-01
  3.66860788E-02  4.46816717E-01
  3.67668262E-02  4.46973254E-01
  3.68475816E-02  4.47130186E-01
  3.69283451E-02  4.47285875E-01
  3.70091167E-02  4.47441955E-01
  3.70898963E-02  4.47596805E-01
  3.71706841E-02  4.47752042E-01
  3.72514799E-02  4.47906062E-01
  3.73322838E-02  4.48060465E-01
  3.74130958E-02  4.48213664E-01
  3.74939158E-02  4.48367242E-01
  3.75747440E-02  4.48519629E-01
  3.76555802E-02  4.48672391E-01
  3.77364245E-02  4.48823975E-01
  3.78172769E-02  4.48975930E-01
  3.78981373E-02  4.49126718E-01
  3.79790059E-02  4.49277874E-01
  3.80598826E-02  4.49427876E-01
  3.81407673E-02  4.49578242E-01
  3.82216601E-02  4.49727466E-01
  3.83025610E-02  4.49877049E-01
  3.83834700E-02  4.50025503E-01
  3.84643871E-02  4.50174313E-01
  3.85453123E-02  4.50322004E-01
  3.86262456E-02  4.50470048E-01
  3.87071870E-02  4.50616985E-01
  3.87881365E-02  4.50764271E-01
  3.88690940E-02  4.50910462E-01
  3.89500597E-02  4.51056998E-01
  3.90310334E-02  4.51202450E-01
  3.91120153E-02  4.51348244E-01
  3.91930053E-02  4.51492965E-01
  3.92740033E-02  4.51638023E-01
  3.93550095E-02  4.51782021E-01
  3.94360237E-02  4.51926352E-01
  3.95170461E-02  4.52069633E-01
  3.95980765E-02  4.52213244E-01
  3.96791151E-02  4.52355816E-01
  3.97601618E-02  4.52498715E-01
  3.98412165E-02  4.52640584E-01
  3.99222794E-02  4.52782778E-01
  4.00033504E-02  4.52923952E-01
  4.00844295E-02  4.53065447E-01
  4.01655167E-02  4.53205933E-01
  4.02466120E-02  4.53346737E-01
  4.03277154E-02  4.53486542E-01
  4.04088270E-02  4.53626661E-01
  4.04899466E-02  4.53765791E-01
  4.05710744E-02  4.53905232E-01
  4.06522102E-02  4.54043694E-01
  4.07333542E-02  4.54182465E-01
  4.08145063E-02  4.54320265E-01
  4.08956665E-02  4.54458371E-01
  4.09768349E-02  4.54595516E-01
  4.10580113E-02  4.54732964E-01
  4.11391959E-02  4.54869460E-01
  4.12203886E-02  4.55006257E-01
  4.13015894E-02  4.55142110E-01
  4.13827983E-02  4.55278261E-01
  4.14640153E-02  4.55413479E-01
  4.15452405E-02  4.55548991E-01
  4.16264738E-02  4.55683578E-01
  4.17077152E-02  4.55818457E-01
  4.17889647E-02  4.55952420E-01
  4.18702224E-02  4.56086672E-01
  4.19514882E-02  4.56220017E-01
