 ######################################################################
 #Data for Case=          11
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05    1001      3377  1.28400002E+01  1.59605859E+01  1.42521211E+01  6.67347141E-01  2.22817842E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  2.56879122E-01  1.05312802E+00
  2.57880069E-01  1.05359261E+00
  2.58881115E-01  1.05405456E+00
  2.59882262E-01  1.05451694E+00
  2.60883508E-01  1.05497675E+00
  2.61884855E-01  1.05543697E+00
  2.62886302E-01  1.05589469E+00
  2.63887849E-01  1.05635280E+00
  2.64889496E-01  1.05680847E+00
  2.65891243E-01  1.05726450E+00
  2.66893091E-01  1.05771817E+00
  2.67895039E-01  1.05817217E+00
  2.68897087E-01  1.05862386E+00
  2.69899235E-01  1.05907588E+00
  2.70901483E-01  1.05952565E+00
  2.71903832E-01  1.05997572E+00
  2.72906280E-01  1.06042359E+00
  2.73908830E-01  1.06087175E+00
  2.74911479E-01  1.06131777E+00
  2.75914229E-01  1.06176406E+00
  2.76917078E-01  1.06220827E+00
  2.77920029E-01  1.06265273E+00
  2.78923079E-01  1.06309515E+00
  2.79926230E-01  1.06353781E+00
  2.80929481E-01  1.06397849E+00
  2.81932832E-01  1.06441938E+00
  2.82936284E-01  1.06485835E+00
  2.83939836E-01  1.06529752E+00
  2.84943489E-01  1.06573480E+00
  2.85947242E-01  1.06617228E+00
  2.86951095E-01  1.06660791E+00
  2.87955049E-01  1.06704372E+00
  2.88959103E-01  1.06747775E+00
  2.89963257E-01  1.06791192E+00
  2.90967512E-01  1.06834436E+00
  2.91971867E-01  1.06877694E+00
  2.92976323E-01  1.06920782E+00
  2.93980879E-01  1.06963883E+00
  2.94985536E-01  1.07006818E+00
  2.95990293E-01  1.07049764E+00
  2.96995150E-01  1.07092550E+00
  2.98000109E-01  1.07135345E+00
  2.99005167E-01  1.07177983E+00
  3.00010326E-01  1.07220630E+00
  3.01015586E-01  1.07263123E+00
  3.02020946E-01  1.07305624E+00
  3.03026407E-01  1.07347976E+00
  3.04031968E-01  1.07390333E+00
  3.05037630E-01  1.07432545E+00
  3.06043392E-01  1.07474762E+00
  3.07049255E-01  1.07516837E+00
  3.08055219E-01  1.07558916E+00
  3.09061283E-01  1.07600856E+00
  3.10067447E-01  1.07642799E+00
  3.11073713E-01  1.07684607E+00
  3.12080079E-01  1.07726416E+00
  3.13086546E-01  1.07768094E+00
  3.14093113E-01  1.07809772E+00
  3.15099781E-01  1.07851322E+00
  3.16106549E-01  1.07892871E+00
  3.17113419E-01  1.07934296E+00
  3.18120389E-01  1.07975718E+00
  3.19127460E-01  1.08017019E+00
  3.20134631E-01  1.08058316E+00
  3.21141903E-01  1.08099495E+00
  3.22149276E-01  1.08140670E+00
  3.23156750E-01  1.08181729E+00
  3.24164324E-01  1.08222783E+00
  3.25171999E-01  1.08263725E+00
  3.26179775E-01  1.08304660E+00
  3.27187652E-01  1.08345486E+00
  3.28195629E-01  1.08386304E+00
  3.29203707E-01  1.08427016E+00
  3.30211887E-01  1.08467719E+00
