 ######################################################################
 #Data for Case=          15
 #   ALPHA,             N,       ITERATIONS, VW,          UMAX ,       UAVG,           UTAU1,          UTAU2    
  #  9.99999975E-05    1001      3996  0.00000000E+00  1.38070006E+01  1.25901562E+01  6.57291646E-01  6.59702744E-01
 ######################################################################
 # YPAD(I)/H,     U(I)/VW	
  5.62347355E-01  9.93043569E-01
  5.63366278E-01  9.92877428E-01
  5.64385098E-01  9.92710004E-01
  5.65403817E-01  9.92541287E-01
  5.66422434E-01  9.92371308E-01
  5.67440949E-01  9.92200053E-01
  5.68459363E-01  9.92027557E-01
  5.69477674E-01  9.91853803E-01
  5.70495884E-01  9.91678827E-01
  5.71513992E-01  9.91502608E-01
  5.72531998E-01  9.91325186E-01
  5.73549902E-01  9.91146537E-01
  5.74567704E-01  9.90966703E-01
  5.75585405E-01  9.90785656E-01
  5.76603004E-01  9.90603441E-01
  5.77620501E-01  9.90420027E-01
  5.78637897E-01  9.90235461E-01
  5.79655190E-01  9.90049709E-01
  5.80672382E-01  9.89862823E-01
  5.81689472E-01  9.89674761E-01
  5.82706461E-01  9.89485580E-01
  5.83723348E-01  9.89295236E-01
  5.84740133E-01  9.89103788E-01
  5.85756816E-01  9.88911187E-01
  5.86773398E-01  9.88717496E-01
  5.87789878E-01  9.88522662E-01
  5.88806257E-01  9.88326754E-01
  5.89822534E-01  9.88129711E-01
  5.90838709E-01  9.87931608E-01
  5.91854783E-01  9.87732378E-01
  5.92870755E-01  9.87532102E-01
  5.93886625E-01  9.87330707E-01
  5.94902394E-01  9.87128279E-01
  5.95918061E-01  9.86924740E-01
  5.96933627E-01  9.86720180E-01
  5.97949091E-01  9.86514515E-01
  5.98964454E-01  9.86307843E-01
  5.99979715E-01  9.86100072E-01
  6.00994875E-01  9.85891305E-01
  6.02009933E-01  9.85681445E-01
  6.03024889E-01  9.85470602E-01
  6.04039744E-01  9.85258670E-01
  6.05054498E-01  9.85045767E-01
  6.06069150E-01  9.84831780E-01
  6.07083701E-01  9.84616833E-01
  6.08098150E-01  9.84400804E-01
  6.09112498E-01  9.84183828E-01
  6.10126744E-01  9.83965774E-01
  6.11140889E-01  9.83746783E-01
  6.12154933E-01  9.83526716E-01
  6.13168875E-01  9.83305725E-01
  6.14182716E-01  9.83083659E-01
  6.15196455E-01  9.82860679E-01
  6.16210093E-01  9.82636626E-01
  6.17223630E-01  9.82411670E-01
  6.18237065E-01  9.82185642E-01
  6.19250399E-01  9.81958721E-01
  6.20263631E-01  9.81730728E-01
  6.21276763E-01  9.81501854E-01
  6.22289793E-01  9.81271907E-01
  6.23302721E-01  9.81041089E-01
